FipsSVI,Index,ValueCDC,Delta,MedianHouseholdIncome,ScoreCES,Score_SVI,ScaledIndex,ScaledCDC,ScaledCES,ScaledSVI
6085509802,8.340339395,7.4,0.940339395,157742,6.655121484,4.3206,3.598664476,3.162393162,0.86240817,2.462513915
6085509901,6.702845098,7.6,0.897154902,216394,3.860959233,4.4574,2.858629403,3.247863248,0.397391002,2.594937322
6085509902,9.178257184,8.6,0.578257184,158750,8.508202343,7.0146,3.977345826,3.675213675,1.170806299,5.070325734
6085510001,5.630352816,7.2,1.569647184,241128,8.807562397,4.0367,2.373936476,3.076923077,1.220627158,2.187696626
6085510400,5.43773219,0,5.43773219,215990,1.930184404,3.2296,2.286885169,0,0.076062689,1.406417889
6085511905,9.10225346,8.8,0.30225346,181746,8.046646871,3.942,3.942997358,3.760683761,1.093992142,2.09602633
6085511907,8.68336876,8.3,0.38336876,174658,5.083011954,2.9718,3.753690213,3.547008547,0.600770564,1.156865592
6085511909,8.292260884,7.2,1.092260884,208601,7.273833122,2.4342,3.576936287,3.076923077,0.965376969,0.636464837
6085511910,7.860510078,7.6,0.260510078,224908,3.099218532,2.4425,3.381814546,3.247863248,0.270618656,0.644499298
6085511911,8.331158369,8.8,0.468841631,135083,18.221395,5.7959,3.594515282,3.760683761,2.787319919,3.890615169
6085511912,9.037351498,7.2,1.837351498,198560,4.786526603,3.8913,3.913666124,3.076923077,0.551428126,2.046948357
6085511913,8.248966567,8,0.248966567,190287,4.534838462,3.0436,3.557370226,3.418803419,0.509541043,1.22636852
6085511914,9.168035744,8.6,0.568035744,194649,8.061445568,3.7875,3.972726437,3.675213675,1.096455008,1.946469193
6085511915,14.33471808,14.6,0.265281921,50281,16.26279564,8.7592,6.307712363,6.239316239,2.461360922,6.759111369
6085511916,10.07154487,9,1.071544866,148232,6.956051734,5.1113,4.38105057,3.846153846,0.912490348,3.227917332
6085512001,9.697546114,7.1,2.597546114,174895,11.65112306,3.7817,4.212028794,3.034188034,1.693865434,1.94085475
6085512005,10.53771014,10.4,0.137710135,127854,14.58024252,4.1308,4.591725287,4.444444444,2.181342792,2.278786119
6085512017,15.43604905,11.9,3.536049053,83988,29.00769615,9.266,6.8054384,5.085470085,4.582425126,7.249697498
6085512019,11.49126861,9.2,2.291268613,101418,14.76613937,6.8445,5.022668295,3.931623932,2.212280591,4.905667683
6085512020,11.56725302,7.3,4.267253016,87017,18.39109558,6.5936,5.057008032,3.11965812,2.815562259,4.662794637
6085512021,10.65901548,9.1,1.559015481,126940,14.80093876,5.8858,4.646546981,3.888888889,2.218072063,3.97763903
6085512022,12.79989761,10.7,2.099897615,81391,18.91030739,8.2205,5.614078818,4.572649573,2.901971847,6.237645806
6085512023,13.54683368,10.4,3.146833681,86828,12.97235847,7.0085,5.951642672,4.444444444,1.913751429,5.06442089
6085512024,10.60000416,9.5,1.100004164,103815,12.32171621,6.1747,4.619877914,4.05982906,1.805468591,4.257296355
6085512025,10.12696614,9.5,0.626966143,136702,20.36911424,6.7863,4.406097184,4.05982906,3.144753105,4.849329655
6085512026,11.43164609,10.8,0.631646094,76981,22.25036071,5.9692,4.995723007,4.615384615,3.457838683,4.058370844
6085512027,11.19635479,10.1,1.096354788,73097,21.93527213,6.8287,4.88938748,4.316239316,3.405400212,4.890373167
6085512029,11.0506681,9.4,1.650668103,127305,16.29305744,4.6572,4.823547094,4.017094017,2.466397228,2.788345191
6085512030,8.611525278,9,0.388474722,149187,8.240691137,3.3604,3.721221888,3.846153846,1.12628587,1.533033251
6085512031,9.862619619,9.1,0.762619619,133605,11.16422629,4.9282,4.286630692,3.888888889,1.612833862,3.050675185
6085512032,9.7125274,9.5,0.2125274,138194,19.01015619,4.8708,4.218799307,4.05982906,2.918589138,2.995111563
6085512033,11.44912708,9.8,1.649127085,133004,15.19083985,6.1485,5.003623216,4.188034188,2.282961173,4.231934563
6085512034,10.01259278,8.3,1.712592776,120134,13.34544653,5.0444,4.35440827,3.547008547,1.975842437,3.16315764
6085512035,10.24256125,9.2,1.04256125,130607,15.46812397,5.479,4.458338241,3.931623932,2.329108054,3.583853637
6085512036,10.05990987,7.6,2.459909865,119238,9.091829028,5.4196,4.375792348,3.247863248,1.267936102,3.526354
6085512037,10.14347522,9.6,0.543475225,126894,14.05295708,5.5862,4.413558156,4.102564103,2.093589555,3.687624026
6085512038,11.88697377,9.6,2.286973771,124260,24.80912188,7.0072,5.201499877,4.102564103,3.883679335,5.06316248
6085512039,11.21020282,8.9,2.310202818,135067,17.7581189,6.9814,4.89564584,3.803418803,2.710219407,5.03818789
6085512042,12.63618921,10.5,2.13618921,78365,17.65781838,8.7946,5.540093851,4.487179487,2.69352694,6.79337883
6085512043,19.3636512,15.2,4.1636512,47408,22.9107926,10.4298,8.580445095,6.495726496,3.567750758,8.37626446
6085512045,10.19735401,9.4,0.797354009,123545,13.78419532,5.5572,4.43790767,4.017094017,2.048861004,3.659551813
6085512047,11.31224878,10.6,0.712248784,113244,12.05089201,5.6958,4.941763615,4.52991453,1.760396798,3.793717632
6085512052,10.31425885,8.9,1.414258848,107581,14.86612722,6.1512,4.490740636,3.803418803,2.228921021,4.234548183
6085512053,12.14615794,10.4,1.746157938,91496,17.79610859,6.6298,5.318633337,4.444444444,2.716541824,4.697836504
6085512100,7.966849539,11,3.033150461,96226,25.75060142,7.0502,3.429872686,4.700854701,4.040364634,5.104786796
6085512200,6.737321503,0,6.737321503,146750,8.940740636,3.7035,2.874210373,0,1.242791286,1.865156575
6085512311,4.420602639,0,4.420602639,103409,23.39871477,6.9568,1.827212397,0,3.648952981,5.014374909
6085513500,6.937903573,0,6.937903573,108766,17.68955072,5.6714,2.964859706,0,2.69880798,3.770098253
6095250103,13.81147024,12.4,1.411470237,90517,23.15365343,7.9837,6.071240238,5.299145299,3.608168759,6.008421664
6095250104,10.74771623,10.3,0.447716225,109730,13.27041867,6.7599,4.686633631,4.401709402,1.963355961,4.823774261
6095250105,13.31389415,9.3,4.013894151,124253,14.63712584,6.3463,5.846369987,3.974358974,2.190809573,4.423406418
6095250106,10.91886166,8.9,2.018861664,145395,15.10038244,5.4592,4.763979627,3.803418803,2.26790684,3.564687092
6095250200,14.23505922,14.6,0.36494078,59180,19.65978743,9.044,6.262673396,6.239316239,3.026703717,7.034799864
6095250300,13.80289694,14.3,0.497103059,62500,23.60720171,9.0621,6.067365697,6.111111111,3.683650324,7.052320798
6095250400,13.17894033,13.9,0.721059671,71336,24.29481734,7.4203,5.785380118,5.94017094,3.798086439,5.463046319
6095250501,13.12600957,15.1,1.97399043,79609,15.2926337,7.742,5.761459047,6.452991453,2.299902166,5.774454286
6095250502,11.73293266,15.2,3.467067345,99722,21.08936299,6.9124,5.131883861,6.495726496,3.264620173,4.971395383
6095250601,14.28137443,12.9,1.381374425,69574,30.74301052,7.5223,6.283604691,5.512820513,4.871224023,5.56178307
6095250604,11.2373957,10.1,1.137395703,130986,20.9255727,5.2839,4.907935158,4.316239316,3.237361449,3.394995402
6095250605,9.791617103,8.3,1.491617103,123529,20.36369348,4.8978,4.254542427,3.547008547,3.143850957,3.021247761
6095250701,16.06671934,15.5,0.566719343,63210,48.14677775,10.5539,7.0904581,6.623931624,7.767637979,8.496394173
6095250801,12.46544794,11.2,1.265447937,67424,45.15049234,8.314,5.46293051,4.786324786,7.268982556,6.328154494
6095250900,20.03643698,21.2,1.16356302,18741,44.35762115,10.4258,8.884498107,9.05982906,7.137029334,8.37239243
6095251000,12.78925809,12.7,0.089258095,49520,32.59353034,6.6006,5.609270485,5.427350427,5.179195932,4.669570689
6095251100,16.41598249,17.9,1.484017514,64116,33.6450456,8.6216,7.248301078,7.64957265,5.354193875,6.625913557
6095251200,16.16322256,16.7,0.536777437,47529,33.31520425,8.7609,7.134070935,7.136752137,5.299300181,6.760756982
6095251300,11.3687183,11.4,0.031281703,83786,21.64237107,5.3415,4.96728396,4.871794872,3.356654287,3.450752626
6095251400,13.06211032,12.1,0.962110321,74647,27.62263385,7.0467,5.73258097,5.170940171,4.35191677,5.101398771
6095251500,17.11586883,17.1,0.015868825,39545,35.8632779,9.2181,7.564601683,7.307692308,5.723362165,7.203329945
6095251600,15.1651629,16.1,0.9348371,63235,34.06746188,7.5368,6.683016444,6.88034188,5.424494311,5.575819176
6095251701,14.5043873,13.4,1.104387297,58706,25.94675234,8.5568,6.384391208,5.726495726,4.07300896,6.56318668
6095251702,12.68686882,11.3,1.386868817,89327,19.87014315,6.753,5.562997556,4.829059829,3.061712071,4.81709501
6095251802,17.73909359,17.6,0.139093588,41337,39.96117476,11.6661,7.846256516,7.521367521,6.405352765,9.573011955
6095251803,12.88705985,13.5,0.612940147,76073,29.92107308,7.3208,5.653470169,5.769230769,4.734433462,5.366729587
6095251804,13.35066,10.4,2.950660003,93750,15.51626699,7.2812,5.862985629,4.444444444,2.337120235,5.328396496
6095251901,16.30129836,16.9,0.598701643,68029,39.57430164,10.0813,7.19647172,7.222222222,6.340967585,8.038913896
6095251902,15.46440347,13.6,1.864403467,74210,33.1100644,9.4222,6.81825265,5.811965812,5.265159875,7.400900247
6095251903,13.71896708,12.7,1.018967081,96281,19.53591721,6.5688,6.029435159,5.427350427,3.006088673,4.638788055
6095252103,12.65532719,10.3,2.355327191,79948,16.07648406,6.5707,5.548742906,4.401709402,2.430354102,4.640627269
6095252104,10.32680258,8.2,2.126802582,191310,20.02082989,3.8748,4.496409544,3.504273504,3.086790044,2.030976235
6095252201,10.39308862,7.7,2.693088622,153210,15.28041067,3.8219,4.526366286,3.290598291,2.297867955,1.979768646
6095252202,12.84939575,8.6,4.249395748,129628,20.33394961,3.9186,5.636448578,3.675213675,3.138900849,2.073374958
6095252305,10.17603603,9.4,0.776036031,107965,21.45113739,5.0808,4.428273407,4.017094017,3.324828311,3.198393108
6095252306,10.52434169,11.8,1.27565831,114881,14.67898277,4.8112,4.585683667,5.042735043,2.197775594,2.937418324
6095252310,9.003092647,9.8,0.796907353,136667,9.26241312,5.395,3.898183474,4.188034188,1.296325481,3.502541019
6095252311,9.961713716,9.1,0.861713716,145467,9.962313328,4.0063,4.331414425,3.888888889,1.412806051,2.158269203
6095252312,11.29386176,11.4,0.106138237,73857,19.21399982,7.1299,4.933453943,4.871794872,2.95251372,5.181936983
6095252313,11.46738996,11.1,0.367389961,83020,19.13477297,6.7172,5.011876782,4.743589744,2.939328428,4.782440347
6095252314,13.59417306,13,0.594173063,84274,24.04049844,7.4456,5.973036825,5.555555556,3.755761533,5.487536905
6095252315,11.0988081,10.3,0.798808098,121255,13.47692865,5.0544,4.845303069,4.401709402,1.997724289,3.172837714
6095252316,12.92184366,11.3,1.621843656,100991,21.95606773,6.3754,5.669190062,4.829059829,3.408861111,4.451575432
6095252317,11.41818131,8.1,3.318181314,125470,28.68144147,5.1732,4.98963785,3.461538462,4.528128341,3.287836988
6095252401,14.84048795,13.9,0.940487945,58703,31.16387798,9.0985,6.536285641,5.94017094,4.941266695,7.087556265
6095252402,17.27882919,14.8,2.47882919,54220,38.5308807,10.1736,7.638248587,6.324786325,6.167316735,8.128260975
6095252501,16.24743604,17.8,1.552563959,43947,29.0874133,11.4445,7.172129649,7.606837607,4.595692016,9.358501525
6095252502,12.90478509,14.4,1.495214914,46667,31.12148648,9.1295,5.661480759,6.153846154,4.93421171,7.117564493
6095252604,16.15475814,18.6,2.445241865,55843,31.61270708,10.3367,7.130245594,7.948717949,5.015962872,8.286142975
6095252605,19.19923373,16.8,2.399233732,50783,32.69329416,11.2718,8.50613968,7.179487179,5.19579908,9.191326654
6095252606,18.13658692,17.1,1.036586919,49136,34.21104725,11.047,8.02589623,7.307692308,5.44839044,8.9737186
6095252607,18.31546504,18.3,0.015465038,43456,26.90132366,9.2366,8.106736867,7.820512821,4.231873054,7.221238081
6095252608,14.97508106,14.4,0.575081058,58638,30.41209147,8.1913,6.597112494,6.153846154,4.816150972,6.209379991
6095252610,12.51183846,12.2,0.311838456,82219,22.22651978,6.5419,5.483895842,5.213675214,3.453870968,4.612748657
6095252611,16.56525174,13.6,2.965251744,73825,26.36211872,10.1545,7.315760541,5.811965812,4.14213612,8.109772034
6095252707,13.65034648,15.6,1.949653524,76454,25.00944759,9.3569,5.998423354,6.666666667,3.917018448,7.337689366
6095252801,11.66125523,7.7,3.961255228,68147,14.30514675,3.892,5.099490582,3.290598291,2.135560106,2.047625962
6095252802,5.463453141,4.4,1.063453141,90000,16.32271518,4.1951,2.298509274,1.88034188,2.471333003,2.341028992
6095252904,9.077876584,9.2,0.122123416,112338,30.949147,6.4995,3.931980682,3.931623932,4.905530191,4.571705145
6095252908,11.34072627,10.6,0.740726269,86600,12.0422392,5.6223,4.954633484,4.52991453,1.758956757,3.722569092
6095252909,9.604605838,10,0.395394162,103862,20.01985311,3.2441,4.170026166,4.273504274,3.086627483,1.420453995
6095252910,11.55697334,10.5,1.056973336,99038,9.992464466,4.8524,5.052362322,4.487179487,1.41782394,2.977300227
6095252911,12.44047267,15.1,2.659527329,64087,18.90665737,6.7357,5.451643403,6.452991453,2.901364394,4.800348483
6095252912,10.75659794,9.5,1.256597943,140773,9.893600469,3.4005,4.690647559,4.05982906,1.401370545,1.571850346
6095252913,11.4827592,10,1.482759202,115933,11.79211978,4.5788,5.018822625,4.273504274,1.717330748,2.712453415
6095252914,11.2672678,9.7,1.567267798,109211,15.1673436,4.8381,4.921435295,4.145299145,2.279050819,2.963457722
6095252915,9.261066855,7.8,1.461066855,153382,13.47309392,3.6734,4.014770116,3.333333333,1.997086096,1.836019554
6095253101,13.82106385,12.8,1.021063851,74282,25.43739023,8.1577,6.075575894,5.47008547,3.988238606,6.176854944
6095253105,14.22369022,12,2.223690217,64325,20.64026112,7.9471,6.257535387,5.128205128,3.189878601,5.972992595
6095253106,10.26743776,9.9,0.367437764,85289,13.59369936,3.7586,4.469580719,4.230769231,2.017157801,1.918493781
6095253107,14.55723694,12.4,2.157236935,71065,25.13194094,7.9832,6.408275619,5.299145299,3.937404348,6.00793766
6095253108,12.77621188,11,1.776211881,82102,22.96288013,7.9218,5.603374491,4.700854701,3.5764194,5.948502009
6095253201,10.36138594,11.1,0.738614061,115741,10.78037745,4.6414,4.512038848,4.743589744,1.548951996,2.773050675
6095253203,12.28124659,12.9,0.618753407,76465,14.95810965,5.9864,5.379684141,5.512820513,2.244229155,4.07502057
6095253204,15.36901186,13.1,2.269011861,94787,24.0008356,7.4464,6.775142189,5.598290598,3.749160663,5.488311311
6095253205,13.85392987,13.7,0.153929866,105297,23.3998913,8.0524,6.090429078,5.854700855,3.649148784,6.074923769
6095253206,9.155892499,8.7,0.455892499,159193,13.49761084,4.0281,3.967238523,3.717948718,2.001166312,2.179371763
6097151401,15.76926869,12.8,2.969268686,61649,27.76527888,7.4715,6.956030812,5.47008547,4.375656404,5.512608296
6097151402,14.71774634,13.2,1.517746337,58432,28.06506075,8.8392,6.480814856,5.641025641,4.425547464,6.836551958
6097151502,10.61813135,10.5,0.118131345,78473,9.767879937,5.7797,4.628070157,4.487179487,1.380447563,3.874933449
6097151503,7.741765833,9.4,1.658234167,164693,2.855280468,3.6819,3.328150294,4.017094017,0.230021376,1.844247616
6097151504,9.543588609,10,0.456411391,107692,5.969324622,5.1563,4.142450565,4.273504274,0.748274742,3.271477663
6097151601,8.787323706,12.3,3.512676294,75909,7.7633776,4.517,3.800670716,5.256410256,1.046849184,2.65263056
6097151602,8.772787804,11.7,2.927212196,84177,6.085890167,3.9855,3.794101486,5,0.767674109,2.13813465
6097151700,11.9558636,11.3,0.655863603,71082,10.8796012,6.8508,5.232633354,4.829059829,1.565465262,4.911766129
6097151800,12.06356482,11.2,0.863564819,92271,7.884654344,6.3025,5.281306914,4.786324786,1.06703261,4.381007696
6097151900,12.9303617,16.1,3.169638303,53646,20.96913416,8.5046,5.673039632,6.88034188,3.244611145,6.512656696
6097152000,12.67472739,13,0.325272609,43367,23.41476543,7.1647,5.557510465,5.555555556,3.651624203,5.215623639
6097152100,10.48475481,11.6,1.115245188,55401,25.68902697,7.1257,4.567793114,4.957264957,4.030117135,5.177871352
6097152201,12.24172548,11.3,0.941725478,61319,14.00206715,6.7152,5.361823309,4.829059829,2.085120222,4.780504332
6097152202,13.25203497,12,1.252034965,81969,5.329956537,7.6706,5.818413879,5.128205128,0.641868203,5.705338561
6097152203,10.9037957,11.3,0.396204296,78889,12.81666777,5.1292,4.757170847,4.829059829,1.887840676,3.245244664
6097152300,9.913259443,10.3,0.386740557,93839,6.138081788,5.051,4.309516418,4.401709402,0.776360076,3.169546489
6097152400,11.71327236,9.8,1.913272358,133309,9.822737811,4.6322,5.122998756,4.188034188,1.38957726,2.764145008
6097152501,11.11306704,11,0.113067036,78922,8.658037902,5.5324,4.851747131,4.700854701,1.195742613,3.63554523
6097152502,11.14205863,11.4,0.25794137,76607,10.14772073,6.8877,4.864849342,4.871794872,1.443662392,4.947485601
6097152600,10.03613889,9.3,0.73613889,123165,6.403214562,4.532,4.365049498,3.974358974,0.820484676,2.66715067
6097152801,9.516274095,11.5,1.983725905,98897,23.04630678,5.395,4.130106278,4.914529915,3.590303643,3.502541019
6097152802,16.918343,14.1,2.818343001,47818,27.477692,9.8501,7.475333563,6.025641026,4.32779489,7.815110595
6097152903,18.41745538,15.8,2.617455385,50564,20.87571903,9.7804,8.152829506,6.752136752,3.229064575,7.747640482
6097152904,11.84509522,11.2,0.645095224,87598,14.46085315,5.9765,5.182573647,4.786324786,2.161473472,4.065437297
6097152905,12.52013168,11.2,1.320131683,73272,17.33482715,6.4467,5.487643812,4.786324786,2.639773273,4.520594357
6097152906,10.15636741,9.5,0.656367409,116350,11.40613667,5.634,4.419384539,4.05982906,1.653093687,3.733894778
6097153001,15.57895051,12.6,2.97895051,46642,25.83677771,8.2322,6.870020054,5.384615385,4.054706483,6.248971492
6097153002,17.05263427,14.8,2.25263427,60138,36.06535875,9.4068,7.536024003,6.324786325,5.756993379,7.385992934
6097153003,15.62998018,12.4,3.22998018,57055,32.0254658,9.3291,6.893081964,5.299145299,5.084656052,7.310778762
6097153005,12.18736954,11.7,0.487369543,94171,25.57579529,7.0511,5.337258155,5,4.011272604,5.105658003
6097153006,13.57666344,12.7,0.87666344,61605,22.95186365,8.3575,5.965123677,5.427350427,3.574585989,6.370262814
6097153102,15.59422103,14.5,1.094221031,49250,31.47471589,9.7676,6.876921282,6.196581197,4.992997751,7.735249988
6097153103,16.56745432,12.9,3.667454317,82143,22.23517766,9.0269,7.316755953,5.512820513,3.455311851,7.018246939
6097153104,20.04871124,16.8,3.248711242,57593,36.65588536,11.4622,8.890045232,7.179487179,5.855271498,9.375635255
6097153200,14.17781822,13.5,0.677818219,65471,39.90355189,8.8183,6.236804391,5.769230769,6.395762905,6.816320604
6097153300,16.25871008,12,4.258710079,86476,31.20549781,8.6174,7.17722474,5.128205128,4.948193257,6.621847926
